session_id,target
137,5.35110879524413e-06
138,0.001753750955059359
139,4.926445106690404e-07
140,1.0824114240334388e-05
141,9.432087508802606e-09
142,3.0922112579961665e-06
143,7.764009525337064e-06
144,0.0010143377762110702
145,1.1439165207470144e-07
146,0.00022090959865158955
147,7.026218659244124e-06
148,0.0008589164326937336
149,0.0005978223608478013
150,0.02623213465080286
151,2.63355135568825e-08
152,0.018517290868928216
153,1.7927311246079402e-05
154,2.152478712235118e-05
155,1.4795431604799563e-05
156,1.607791474919795e-06
157,6.911522719926841e-07
158,6.313755159991085e-05
159,1.7413461964805925e-05
160,1.6548398735327667e-06
161,0.0020853599022495595
162,2.1123174373434736e-05
163,0.0001008033817536749
164,0.0022840101944716753
165,2.92270500309199e-08
166,3.9595875663080576e-07
167,0.005151916933579238
168,0.0005978223608478013
169,0.0004313249735395116
170,0.00016405653167956427
171,0.0007806512859383563
172,0.00016882452139792796
173,2.436801392756941e-05
174,0.00015058273638726192
175,0.2173336441877517
176,0.0011966792013111583
177,0.007062239254617593
178,2.112553184017397e-07
179,1.2766454456555922e-05
180,0.00022502152672019586
181,5.222518448199524e-06
182,0.000575750829865423
183,1.5329520611765948e-06
184,1.8558724967453312e-05
185,5.389352214621536e-06
186,6.852415476797975e-05
187,3.845942363676331e-08
188,2.3474362487698648e-07
189,0.0011485943508610045
190,1.429707077018256e-05
191,7.472565360111317e-06
192,2.725051576060487e-06
193,0.0014430048266612385
194,0.00033967928927255514
195,9.313944715624916e-06
196,1.208904274447378e-06
197,8.939197417317908e-05
198,0.0010822283018940362
199,0.011964630479183466
200,2.1153726740913198e-06
201,1.8604851331747336e-05
202,0.01723816371446613
203,2.2275708629769985e-07
204,4.52976651921962e-05
205,0.0023014075899961575
206,5.602793094186421e-12
207,4.2939710444436946e-05
208,0.0004159040127114535
209,2.4563465785643085e-07
210,0.0037976647911548986
211,0.0004427079321869886
212,0.01311478069228603
213,1.144245440458074e-06
214,0.019638632740916564
215,0.00038874240062706454
216,0.003546080455880323
217,0.04149681315644999
218,0.00033502458386021913
219,9.39966321809338e-05
220,0.00046333460722278343
221,0.0009076930975986398
222,5.172648510475833e-06
223,0.018378405358244983
224,0.0002397552807757318
225,0.013637190392007914
226,0.0028864979577904503
227,0.0006391055901865512
228,5.9067403227106736e-05
229,2.6793489530366316e-06
230,0.0004697246077859627
231,2.5263118387415738e-06
232,1.5138853945746377e-06
233,7.308788470483988e-07
234,0.0014211721666436625
235,2.6106018916715322e-05
236,6.211935053982284e-05
237,0.0004337130715077864
238,0.0005022168095210161
239,5.225404319435603e-05
240,0.001800350231894857
241,1.4413855675135613e-05
242,5.703719419261238e-10
243,1.8234804959465275e-10
244,2.2891342527294423e-06
245,7.598713522896189e-05
246,9.338126624902405e-07
247,0.07400378904601494
248,8.302250793715182e-05
249,1.5246024737055837e-06
250,0.00012202331955162326
251,0.023670394301130337
252,3.1133431179329487e-06
253,2.294726547282467e-06
254,0.0002640268547388987
255,5.902290197195602e-05
256,3.7510731597025835e-10
257,2.4427287162260213e-05
258,0.005971607134742658
259,0.0017843845449446733
260,0.0008402748749230371
261,2.383344534660094e-05
262,0.0006893088272017318
263,5.332934263505437e-05
264,0.00046436596232414865
265,1.092788971500015e-05
266,4.168980585251579e-08
267,1.549784083823237e-13
268,1.9410795628350335e-05
269,0.00022103350276361883
270,4.459562058458466e-05
271,2.1479876666593345e-07
272,1.1717922395014857e-05
273,6.474629352948992e-07
274,0.0006646382860925236
275,0.003055475700974662
276,1.8734832629593443e-08
277,0.0004047460833028142
278,0.011223819800088384
279,2.844980587798156e-07
280,0.0007935051525784497
281,6.947498408069212e-06
282,0.0018901421406684461
283,0.0005693888962235966
284,1.7333543287297293e-05
285,4.464755318334336e-07
286,4.465792461533833e-10
287,0.00048038549560161883
288,3.364558593396129e-08
289,0.00012606193886313807
290,1.6829204533844174e-06
291,0.0007293677504275906
292,0.0002791763876441569
293,0.0020568540621538484
294,3.1367736561115614e-05
295,1.4042655139595642e-06
296,2.7642594954435887e-06
297,7.3203962232868644e-06
298,1.5202100303114659e-07
299,2.4224651737771346e-09
300,2.272085028736881e-06
301,1.3070553684451055e-06
302,1.8682118133668597e-05
303,2.793799602824756e-07
304,0.01470871313877582
305,0.08529367595433691
306,8.781388040084101e-07
307,0.0008778438268053616
308,2.6708153342683063e-05
309,0.0004935196326868473
310,1.3165958041982271e-06
311,0.002422990345950076
312,0.008418000293013839
313,8.514804044199892e-05
314,1.6982777149492098e-06
315,1.976256044358777e-05
316,1.4626760464085644e-06
317,0.0012271953667846878
318,1.4307500214184828e-06
319,7.207773654423779e-07
320,7.27264316955749e-05
321,0.0034331010628415822
322,1.8476227595498825e-06
323,1.7449718251286728e-06
324,0.010314733907423074
325,0.005138159164713987
326,0.0025141607754559634
327,4.250123269231422e-05
328,0.0018149329215646885
329,1.6548398735327667e-06
330,2.6911401623491857e-07
331,0.006477128448385376
332,0.00020803278440990753
333,0.2308868597417078
334,6.231168760067205e-07
335,2.4631312153254826e-06
336,3.828214172610995e-05
337,0.010428296514238275
338,0.011071000912572628
339,8.503964286343925e-05
340,0.0018536348396523848
341,1.050751990951882e-07
342,0.0013294450364742107
343,0.0009459078156171194
344,0.008971953632037968
345,0.00018618689022648635
346,1.9420328939431612e-05
347,0.5430581768328433
348,3.3534274898077246e-07
349,4.41363776581415e-08
350,0.0024880274019660918
351,0.00022958696137442768
352,0.048238749643811515
353,0.028097894795830865
354,0.0003396340624873858
355,0.0036652487857230832
356,5.4769017824438245e-05
357,4.276629406568477e-05
358,6.27550359778358e-06
359,0.09329931542951447
360,3.384681796117301e-06
361,0.0009617327461293592
362,0.00032440688498696984
363,1.6386020548717715e-05
364,0.0004221150110229012
365,1.3003498309738353e-08
366,2.536235681477862e-11
367,2.84606215945329e-08
368,0.003239619441904292
369,0.002770469081168188
370,2.2474894472020076e-06
371,0.0005770919050611655
372,2.3537983531644872e-07
373,4.1206091040847816e-07
374,2.047888935864725e-09
375,5.479994148168783e-06
376,0.001625491483385265
377,7.284988086485489e-05
378,1.418923904413452e-07
379,1.7289102502796714e-07
380,6.197102756839872e-06
381,0.00016600138716181044
382,0.0019216401903017308
383,1.4245483254158705e-06
384,6.808365662429248e-06
385,0.0013138286276467037
386,3.4186833072385545e-05
387,0.00046241165207330754
388,0.0008487723165440051
389,1.710445312654092e-07
390,3.540751690093329e-06
391,1.2331413135227813e-05
392,0.000362843143653701
393,1.155837351978289e-05
394,1.0023253377969454e-06
395,2.3742579717125453e-06
396,5.948112972868035e-05
397,2.623347333682825e-06
398,0.00021130691727616448
399,1.1514417374620174e-10
400,1.3928571812540724e-05
401,1.1157021272964767e-08
402,1.1993084701238758e-05
403,6.976487805480079e-06
404,0.03047867383448366
405,5.692942784522878e-05
406,0.007939856725082683
407,9.080436294453324e-06
408,1.2315353487460083e-06
409,0.0016374978287532545
410,1.5053813520169294e-05
411,2.9774508155715125e-07
412,8.140517096403311e-06
413,0.00031123041882454234
414,8.303034368303252e-06
415,2.049014600548639e-09
416,2.4274169231785905e-05
417,0.00256795458852164
418,2.2679351054604832e-07
419,1.963794933147952e-07
420,0.00021489035250288425
421,0.000544200026009578
422,0.0005770919050611655
423,7.344038898142424e-06
424,9.520977662509272e-06
425,7.419170778935314e-11
426,0.9079257128346853
427,1.6572655722414277e-05
428,1.5530492266939782e-11
429,0.0014292270069185963
430,1.6548398735327667e-06
431,3.5038680090656506e-07
432,0.0028811568828633035
433,1.9721351808130786e-06
434,0.0002133064520194964
435,4.323688700239463e-06
436,9.975658484810339e-05
437,3.0488460915096326e-05
438,5.374955433444442e-05
439,1.9165992560409992e-05
440,9.105416044562964e-10
441,6.593983071754245e-06
442,9.98852248209242e-06
443,3.6167117572781434e-07
444,4.3038327992657035e-06
445,0.00021108629904281076
446,0.000634520494111774
447,1.6715095962067583e-06
448,0.00860320827212899
449,5.2220057590585104e-05
450,3.4115987837872985e-05
451,0.0001907052221838825
452,0.003089748609250773
453,0.0002429716064611749
454,5.611887783359313e-08
455,3.541897644240242e-06
456,3.3075711809303674e-06
457,8.122219610776356e-06
458,8.443630018556816e-05
459,1.4715613430703415e-05
460,0.053843749195425755
461,6.197102756839872e-06
462,1.1437007238109533e-08
463,3.035774355306234e-09
464,1.1438976578429026e-05
465,0.0013228688442750956
466,8.636995852844559e-06
467,0.0001748550732186331
468,5.635506837360303e-06
469,5.7479903828108544e-05
470,4.491227736157476e-05
471,0.006155228611641429
472,1.8564584066686713e-07
473,0.00033502458386021913
474,4.505223332462827e-09
475,0.01724503791104385
476,2.016992397257136e-08
477,2.5192651869226772e-05
478,0.00017229621892332438
479,0.4772990073915798
480,1.4135107002934038e-05
481,0.007882343546597646
482,0.00018244852713811252
483,0.0018856574856404437
484,0.00029115085087573576
485,0.013506406682829344
486,5.1703285318613126e-05
487,2.085403184422267e-05
488,1.3813245545327517e-06
489,0.0002570666633664477
490,2.7558359742957634e-06
491,0.0021263756224654726
492,0.0005643785611465589
493,0.00012893120814512222
494,7.878234336588003e-06
495,1.870270187889945e-05
496,0.027207985502598852
497,0.00024046208415414976
498,0.0007122573561274474
499,4.298754493243566e-14
500,0.0022666683505394546
501,0.001663322166270351
502,0.03514848326949136
503,0.01560726334487223
504,0.0006289894662936386
505,4.0103972221145155e-05
506,2.895494211893326e-07
507,0.0005741390033655836
508,0.00015779693612295937
509,8.54035266448996e-06
510,1.998136836712612e-05
511,8.894756167385876e-10
512,3.7536214476234733e-05
513,1.1983156183834014e-05
514,0.0027827394507924665
515,0.00010163205088964563
516,0.0035180394595432894
517,4.184907968320611e-05
518,5.865721660757521e-07
519,0.0005531626048273061
520,4.072548057415325e-06
521,0.06552646642826512
522,0.08641796774472077
523,2.753333651270607e-08
524,0.000580883215992316
525,0.0005871655169124694
526,1.087173328758901e-05
527,0.00024308819794965987
528,0.0036079037005276957
529,4.540593965116141e-05
530,1.609698794581082e-07
531,1.5736922057291315e-06
532,2.3755621866729107e-05
533,1.1573832830086482e-07
534,0.043875989758686965
535,4.117178545958316e-10
536,0.00041754035968349744
537,0.0001224379370829483
538,0.002364509632521197
539,0.0003388017959297365
540,3.4219075903767457e-08
541,0.0004080514776652782
542,7.810368459571662e-05
543,0.00041893630621321474
544,0.008373280055995186
545,5.9030066499391865e-05
546,4.36341340067507e-06
547,0.0011982933301828923
548,1.7747016705033304e-07
549,0.0009703726038149837
550,0.00023767415240622284
551,0.011670285857914615
552,0.002955195368818949
553,1.9124853672698866e-08
554,1.3505889191957889e-06
555,7.523655459011487e-08
556,0.010931184410576859
557,3.258161616661233e-05
558,8.127165110207115e-05
559,1.3503671552239611e-05
560,0.00025177793047543147
561,1.729959234426828e-05
562,0.0012650667771969813
563,3.775233104032183e-05
564,0.00019356945644417162
565,0.0008538099211425855
566,6.703909534105082e-05
567,9.784085310821757e-07
568,2.2520005782191726e-05
569,0.0005969938689454612
570,2.1706286993019853e-05
571,1.0714235339472171e-05
572,0.0790151473833465
573,4.463104782643398e-07
574,7.395434603149134e-07
575,1.4902082296449827e-07
576,0.0005051400101679244
577,9.734157169163861e-05
578,2.1138260726557703e-07
579,1.992518786817421e-05
580,3.93523052274257e-05
581,0.007838063447163904
582,2.3019901207876465e-06
583,5.188811454773556e-06
584,0.04029102419369382
585,2.8201748028924948e-05
586,0.00021494878122493475
587,0.0004281481342290642
588,0.0014331081344949842
589,0.04211572541149322
590,2.0171479827950855e-07
591,3.248771872533609e-05
592,1.1439165207470144e-07
593,9.7905903654353e-12
594,6.429682974976422e-08
595,0.0001806980573044766
596,0.0010529839264592428
597,0.0003567239730874431
598,7.947898299687916e-06
599,3.226735833088327e-06
600,0.0010410806020068413
601,0.0004330754319126001
602,0.005027080502187351
603,5.214025664343163e-06
604,3.143488682810883e-05
605,0.00312784311507337
606,0.002154316526385912
607,0.0005794121202310068
608,0.00011845358746955247
609,0.0004962482383565227
610,2.114885545726776e-09
611,2.6397861220704064e-05
612,0.023032214851330994
613,2.3474362487698648e-07
614,5.074570921120064e-06
615,7.648331577574498e-05
616,2.2982656908593627e-05
617,2.85387844602598e-05
618,2.3915447494580493e-07
619,2.153299209328097e-06
620,0.03232444065532172
621,1.1306653421500279e-05
622,0.0784060170383611
623,0.0002746472187271578
624,6.27550359778358e-06
625,0.0243456985250666
626,0.0014100223982179342
627,4.984415553705935e-07
628,9.20405236872851e-12
629,3.810732571877237e-05
630,2.3474362487698648e-07
631,2.1811851320612734e-05
632,0.0005156069453816307
633,0.01214657861107707
634,0.00026853684132500537
635,2.0665456989216569e-07
636,1.9960337887146033e-05
637,8.129546231760754e-07
638,0.0005552908365491546
639,1.0690685788258693e-05
640,6.953029533910031e-09
641,0.00019929246158181547
642,2.330718482540661e-05
643,0.030551557120073947
644,1.9353855316901126e-05
645,0.08339542181644821
646,0.00017469278621133762
647,3.846369856936138e-06
648,2.5955639212216566e-05
649,0.00021191325759660354
650,4.2811264749942164e-06
651,0.0030182367779588238
652,0.10249251195132596
653,0.00020464293266192406
654,4.034379577845669e-05
655,0.0060683089090301815
656,0.01217934351960422
657,8.297297356796723e-08
658,5.032450906874616e-07
659,4.4658827847514144e-05
660,0.00015969412537964725
661,1.083461976796626e-05
662,6.969038249013415e-06
663,1.1211307787277345e-06
664,7.161078093267984e-05
665,1.614121656175933e-05
666,0.0011290173147025333
667,0.0016479075236655026
668,0.03986528728712074
669,6.336824038598116e-07
670,4.408714584280325e-07
671,0.004339495652761384
672,0.03414424025779163
673,0.04594422100390355
674,0.0017132527978037675
675,0.007466511457931684
676,0.0022631078451577583
677,7.798549899818433e-05
678,0.011571034186974607
679,1.358010477470728e-05
680,0.017535293230097948
681,1.2097100837328289e-05
682,4.408714584280325e-07
683,1.1029744703745594e-05
684,0.03526580057919046
685,2.1307158510276173e-06
686,0.0001954295613700978
687,0.00023804430764824613
688,0.024500388658082968
689,0.015131538724711407
690,0.0002861620565268809
691,5.784434716304471e-05
692,1.8558724967453312e-05
693,0.0010544094225222725
694,0.00011591558072200507
695,3.1276310339067773e-06
696,7.0396189295136525e-06
697,0.0004392203838676805
698,0.00026021924169200453
699,5.666387862115063e-06
700,2.8273387485240707e-05
701,2.1987092116377624e-05
702,3.939793540145412e-05
703,9.441529613758457e-05
704,0.024067502412374476
705,8.24257590030491e-06
706,2.9571167179951193e-06
707,3.4189525871021508e-06
708,2.745096574157756e-05
709,0.40553640376278133
710,9.751673584501694e-05
711,2.7057329717051942e-05
712,0.0001726038297730829
713,8.756308302210724e-07
714,0.011336362394315383
715,2.722255344586559e-07
716,7.116416941014746e-05
717,0.00036553220663546195
718,8.279419382887375e-05
719,7.045745326651891e-06
720,2.9446914286720533e-07
721,4.1497987309999045e-06
722,9.0844464001453e-06
723,0.0024435846631750014
724,0.0011939808619904331
725,3.217013639851655e-07
726,3.2129180362222983e-05
727,0.0031943766716575734
728,0.009872227628769124
729,0.0007153663921001017
730,0.004688702052499435
731,4.25322991593902e-06
732,8.996218499493031e-06
733,1.1321629963012283e-09
734,1.5841732052281576e-05
735,0.03270170067285763
736,3.1333286983678596e-11
737,7.041211871842104e-07
738,8.854179312976391e-05
739,1.4731515739945442e-05
740,2.374575810871498e-05
741,6.276332785447982e-06
742,0.0027769961044663755
743,0.003094138526322717
744,3.8849342662938484e-05
745,0.000862758414998872
746,0.000988248723843756
747,9.026808599102531e-06
748,6.402683650056317e-07
749,0.004974146179037487
750,1.4201487945657663e-05
751,3.6380984579536225e-08
752,1.9558958146192921e-07
753,4.5699580385570545e-07
754,1.0114356416448653e-05
755,4.6274646529409643e-07
756,0.0001174827299152605
757,0.005084728501106358
758,9.464231362665101e-05
759,9.187367195716492e-07
760,9.055195434723752e-06
761,0.000987717733749278
762,1.4031322591055053e-05
763,0.0018652144972957617
764,0.0022451856298731933
765,0.07107178085409385
766,2.002505984314956e-07
767,0.0011070006369680281
768,2.6878973010807065e-06
769,9.583993086340812e-06
770,0.02580062750823286
771,0.0021585422625608973
772,8.342301025955164e-05
773,9.0844464001453e-06
774,0.0002578963588278971
775,3.6410320779099067e-06
776,0.006051619109276749
777,0.09377637611810459
778,7.5145159704370876e-06
779,2.983834542565823e-08
780,6.0179771279489864e-06
781,0.016615361780403275
782,0.05656390634671734
783,0.004496969073627876
784,1.4915792994662896e-05
785,1.3315864297674668e-06
786,0.004443257125904953
787,6.577824322717808e-07
788,5.333463104216079e-07
789,0.0003908761150940625
790,4.069265385619716e-05
791,0.0004748758685077808
792,7.065326260524251e-06
793,0.00021557994622195463
794,0.002123531945083259
795,8.866056338511392e-05
796,3.8988400225978894e-08
797,0.00020901317454437377
798,4.3134149296155663e-07
799,1.4627983310108449e-09
800,0.0012548080572350377
801,3.1391379079225345e-05
802,0.0008635601001631192
803,1.0552892977070153e-06
804,0.00023606686682023725
805,4.136916674899585e-05
806,1.2720895421840362e-13
807,7.057407433817493e-07
808,3.265500220261768e-08
809,0.519491738437887
810,0.00019497531761432032
811,3.592345441100425e-08
812,0.0004590812354409962
813,5.646475885880571e-06
814,0.006111258985838657
815,0.007450162924568607
816,9.815368392503478e-05
817,0.002880450912511798
818,2.068001515938924e-05
819,7.059232355916924e-05
820,0.044367851333014525
821,0.001059383277761654
822,0.0036931932622914936
823,0.11213739500495573
824,7.716571043971097e-06
825,0.0005978223608478013
826,1.8514057434535363e-06
827,0.0014391792666889648
828,0.001524678006707231
829,0.0006933936192458807
830,6.155324251684905e-06
831,0.023808370483621045
832,0.0001926525034142017
833,3.1795469307038242e-06
834,5.010455508483373e-07
835,0.0005440644839758008
836,2.120331539880008e-06
837,1.3397051949063197e-05
838,7.211673027505272e-08
839,0.00046397836031521336
840,1.6185061114725263e-07
841,7.806938354933953e-06
842,0.0001598179671020995
843,0.006862137926241434
844,0.0039775111003798845
845,1.0008771163654213e-05
846,1.3070553684451055e-06
847,3.293825138373171e-06
848,2.0548153460683814e-07
849,4.4076898039469385e-06
850,1.2191567889348613e-05
851,1.903464112132082e-07
852,2.2059652698818446e-06
853,0.0013051251889842485
854,1.0308516925346847e-06
855,1.0255657231020338e-07
856,4.5958244899187746e-07
857,2.1307158510276173e-06
858,0.00024339694725352624
859,0.002979734756214032
860,2.317589678243861e-05
861,0.002009938690683814
862,1.605191573919457e-05
863,5.847180565803745e-05
864,2.0123744479956697e-05
865,1.8842437511260883e-05
866,4.3716587864727525e-05
867,2.2316995855211324e-05
868,0.00011916488766703578
869,1.6417215695670254e-07
870,4.729727367999828e-07
871,4.016381809252917e-07
872,0.0003119259621599235
873,3.859474074110075e-09
874,6.084123369142858e-05
875,0.0004037452533675646
876,0.0019206392253462185
877,0.012738183123807905
878,7.562481472544721e-06
879,1.877769033455617e-07
880,0.0006725661595736819
881,1.4352427658192599e-05
882,0.0017252854875302959
883,0.08296350567063704
884,0.003452684262866126
885,0.00011585475978055141
886,2.278778305247952e-06
887,2.259552664081521e-06
888,2.276634493493765e-08
889,0.000336856290386947
890,1.6417215695670254e-07
891,1.7455938827485223e-06
892,0.000346530205452154
893,2.1307158510276173e-06
894,0.0014616009137146605
895,0.00018315554481592073
896,0.0628373557041
897,1.5727683706151387e-07
898,0.02658374896977773
899,4.377949245366394e-06
900,0.00018902567757167867
901,0.00028997488047803155
902,3.2223893460752803e-05
903,1.2114340382489255e-05
904,0.002220554666295182
905,0.0005821497603393021
906,1.8800788801450623e-05
907,0.020918791184094575
908,0.00020085190420900156
909,6.890286778469191e-06
910,1.4921478266772342e-05
911,1.9672870131780372e-08
912,1.038858375098841e-05
913,1.8508220842051761e-06
914,0.00012443636781361568
915,0.00045513519155933714
916,3.4424068937251226e-05
917,6.581285917071329e-06
918,1.4200842638135114e-06
919,6.27550359778358e-06
920,0.021465333805085505
921,0.03281009054486141
922,1.339588053894985e-07
923,7.854928483500661e-05
924,3.969971934786901e-07
925,0.0018068050441233528
926,1.5434607000083942e-07
927,4.561602130513591e-05
928,0.0006113412077969021
929,0.0030662915227108907
930,0.22587427293687362
931,0.0009202406794113277
932,0.0007494312386023352
933,5.225404319435603e-05
934,1.168774550540268e-05
935,9.62575128623679e-08
936,7.421097806454004e-05
937,6.058987495801969e-06
938,0.0011124234287529181
939,0.0004633051732467009
940,0.00015247799940802952
941,9.10666164548046e-09
942,1.4202399936053664e-05
943,0.0025849973320424065
944,0.00011772068014120574
945,0.023847875653046927
946,2.963647297269935e-06
947,8.853559504455104e-08
948,4.4440209969612957e-13
949,3.2673872959666385e-07
950,1.0964493070201075e-05
951,0.0003157228871903606
952,3.307477077337955e-07
953,4.674258720867547e-05
954,0.027625755026931632
955,3.202822567079909e-05
956,2.3474362487698648e-07
957,1.5434607000083942e-07
958,0.00013440560431598233
959,0.21970276185857202
960,1.7919743173013604e-07
961,5.819992603416491e-07
962,0.0007164770963555545
963,1.379617663542183e-08
964,0.014916506365058611
965,3.4119212012853125e-05
966,0.0006919406375345452
967,2.4083695803643232e-09
968,8.002754496153576e-05
969,5.239575801161962e-11
970,1.9144250678691135e-05
971,0.00043099776238006177
972,1.402672584184904e-06
973,0.0007228534380840436
974,2.3721362013669752e-05
975,9.468029428839662e-05
976,2.1034200728776156e-05
977,0.00023618369981108655
978,6.522699841220476e-05
979,0.011849474984351101
980,1.3164097051311453e-10
981,7.0014207716468785e-09
982,6.308409426413477e-05
983,0.0003814481315745913
984,2.5231751229208794e-06
985,0.05468428378447052
986,0.0004523156508171851
987,0.000889827831732574
988,2.6316723430007112e-05
989,0.0007136815873961963
990,2.313157832149338e-08
991,0.0006241518296879685
992,1.3712716763709022e-05
993,6.679268744422336e-07
994,1.769591935694419e-07
995,8.159822187658002e-07
996,7.150935036947702e-09
997,0.036135826306544175
998,0.00152166157083484
999,0.0015193084709241933
1000,0.010201314618671242
1001,2.84035911579603e-06
1002,0.05921958387064649
1003,2.8417636850518875e-08
1004,1.2338824271491933e-06
1005,1.3584972474054038e-05
1006,0.00038394544276555947
1007,1.077989190115399e-07
1008,0.08395311216508192
1009,0.00967832062826001
1010,1.607791474919795e-06
1011,0.00024021230798956572
1012,1.5836203932159742e-05
1013,7.008030430682241e-05
1014,2.1163833045909107e-05
1015,1.1229071516280128e-05
1016,0.0005937752797443059
1017,0.00019285059697512284
1018,2.0402603285620503e-07
1019,9.873615418210178e-07
1020,5.5332109737364904e-05
1021,1.4127531829441933e-05
1022,7.955176886292513e-05
1023,6.238143764206432e-08
1024,3.487985402308013e-07
1025,0.01407117241969159
1026,0.0004482612469637217
1027,1.7355153131725316e-07
1028,1.9828566428668577e-05
1029,2.5751562563415106e-06
1030,0.13987387426177447
1031,3.9898824375747265e-06
1032,0.0016819713340038617
1033,6.524352507831615e-10
1034,0.0009482905523840939
1035,1.0241629354844657e-09
1036,0.0031898135508675067
1037,4.30237446364683e-05
1038,0.0010046227108419495
1039,5.708191135547151e-07
1040,0.004192850975778737
1041,0.0007188758220397727
1042,0.0002615196039472479
1043,2.0541073636374706e-05
1044,7.247832011697327e-07
1045,0.0001235713482563978
1046,2.4072640128344326e-06
1047,4.6148941986536544e-11
1048,0.0005555393061783022
1049,1.944357266352868e-06
1050,0.027300442829452227
1051,0.0012319836155665126
1052,2.2451466646686603e-05
1053,9.723694931147111e-07
1054,0.007943761438286442
1055,0.00030599729303050016
1056,4.015246185117319e-07
1057,1.6729105697284155e-05
1058,2.542876515222416e-06
1059,0.0001988823261169384
1060,0.0003240543830597069
1061,0.0060468938642555875
1062,2.866721435265248e-05
1063,0.0005834155896933009
1064,1.0014062771252374e-05
1065,1.1999374071190021e-07
1066,2.2214334431691625e-06
1067,1.4625405215330316e-06
1068,0.0005442452173462942
1069,6.326334701492168e-07
1070,1.834595336903573e-07
1071,0.00031495208829322816
1072,3.615802121913893e-06
1073,1.6374809265725548e-05
1074,8.845892661568158e-05
1075,0.0005742336990974509
1076,0.013169194370537148
1077,0.0005701294759911714
1078,7.739217998512994e-06
1079,9.265644471330917e-08
1080,0.056007547739903345
1081,1.617299593250797e-05
1082,0.005485095222437175
1083,1.8644164084154244e-07
1084,3.5038680090656506e-07
1085,0.00044205234203048327
1086,0.027458117735299825
1087,0.010996412942416973
1088,2.751555571763097e-07
1089,9.422457811890728e-07
1090,7.42509403329695e-10
1091,4.7914197602679725e-06
1092,0.0004299581526108096
1093,0.03287451801224563
1094,0.00755316151357879
1095,1.6308449845113664e-05
1096,5.0791090983202826e-05
